Platform,Product ID,Product Name,Category,Sub-Category
Zepto,8843d48e-7219-4164-ad9b-bdfd82ffb655,Stainless Steel Lota | Suitable for daily pooja us | 10 inch | Jensons,Steel Utensils,Steel Utensils
Zepto,d623362f-07cd-43b4-94e1-47b6fa3c0107,Stainless Steel Lota | Suitable for daily pooja use | 9 inch | Jensons,Steel Utensils,Steel Utensils
Zepto,8b1fe234-d3ff-4ad8-93c9-412eac5d2430,Stainless Steel Thali - Pack of 2,Steel Utensils,Steel Utensils
Zepto,a1bf5614-f69d-4f91-9a74-7104a33a1d63,Stainless Steel Thali - Pack of 4,Steel Utensils,Steel Utensils
Zepto,96c0a222-5b98-4017-9a96-7508bbb507c5,Stona Stainless Steel Cooking Tools | Jhara,Steel Utensils,Steel Utensils
Zepto,d44a72a0-d4d2-4ad8-b6b2-1e71bb8ef151,Stona Stainless Steel Cooking Tools | Khunti,Steel Utensils,Steel Utensils
Zepto,d9a83ea0-1463-4131-93e5-2a4cf65c3b1b,Stona Stainless Steel Cooking Tools | Laddle,Steel Utensils,Steel Utensils
Zepto,d7839d03-d997-4df4-8e91-3d1a30991765,Stona Stainless Steel Cooking Tools | Oval,Steel Utensils,Steel Utensils
Zepto,b7df81f9-03c1-4c07-a4fc-c50522a59f96,Stona Stainless Steel Cooking Tools | Paan,Steel Utensils,Steel Utensils
Zepto,662d3588-2d93-4419-9ea2-cbafd0e691b9,Stona Stainless Steel Cooking Tools | Palta,Steel Utensils,Steel Utensils
Zepto,dd8b619c-a993-42c6-b435-901e1a457fa5,Stona Stainless Steel Cooking Tools | Panja,Steel Utensils,Steel Utensils
Zepto,a3a48213-550e-4d47-af7b-9d7dad8b622e,Stona Stainless Steel Fork Set of 6,Steel Utensils,Steel Utensils
Zepto,65cf9708-e8f3-4392-972f-a4978db55bba,Stona Stainless Steel Spoon Set of 6 | Heavy,Steel Utensils,Steel Utensils
Zepto,7aa83673-145e-4e09-b666-678216a640f1,"Stona Stainless Steel Spoon Set of 6 | for Spices, Canister",Steel Utensils,Steel Utensils
Zepto,d58af108-bf57-48ad-97eb-326d1f82f223,"The Indus Valley Stainless Steel Idli/Multi Pot/Steaming Set | Small, 5 Plates, 23cm/9 inch",Steel Utensils,Steel Utensils
Zepto,2887cb2a-5690-4b9f-8be9-b1e133f04cc2,The Indus Valley Stainless Steel Puttu Maker With Bakelite Handle | 1.3 L | 0.46Kg Gas & Induction,Steel Utensils,Steel Utensils
Zepto,4d59f1d8-c7b3-4941-921f-6eda501c6151,"Tramontina Aeion Triply 16cm/1.6L Tope with SS 304 Lid | Healthy, Non Toxic | Extended Grip | Bhagona | Tapeli | Patila | for Boiling Milk/Water | NSF Certified | 10 Year Warranty",Steel Utensils,Steel Utensils
Zepto,348ca3ba-2660-4cc2-ba16-ddaabfaf8f22,"Tramontina Aeion Triply 18cm/2.2L Tope with SS 304 Lid | Healthy, Non Toxic | Extended Grip | Bhagona | Tapeli | Patila | for Boiling Milk/Water | NSF Certified | 10 Year Warranty",Steel Utensils,Steel Utensils
Zepto,ae8c6f15-7bd2-4f07-bd24-cef37a5004d9,"Tramontina Aeion Triply 24cm/5.3L Tope with SS 304 Lid | Healthy, Non Toxic | Extended Grip | Bhagona | Tapeli | Patila | for Boiling Milk/Water | NSF Certified | 10 Year Warranty",Steel Utensils,Steel Utensils
Zepto,5ee5aeb5-5208-45b6-b2e0-e6adc4602a4b,Tramontina Aeion Triply Casserole | 20 cm | 3.1 L | Stainless Steel Lid | Induction Compatible,Steel Utensils,Steel Utensils
Zepto,de5417ba-3f35-40c1-87b9-e610698547a7,"Vinayak Allure Mini Stainless Steel Bowl (200 ml, Silver)",Steel Utensils,Steel Utensils
Zepto,1c1d44ac-3ebb-4a13-a49d-0185174b1bd6,Vinayak Allure Stainless Steel Glass (300 ml),Steel Utensils,Steel Utensils
Zepto,1bce213d-16d4-4067-a9cb-b35af3e74841,Vinayak Signature Hammered Stainless Steel Plate (20 x 20 cm) - Silver,Steel Utensils,Steel Utensils
Zepto,9b3c0371-99a2-49ae-bbde-968d933c4688,Vinayak Stainless Steel Dessert Stainless Steel Spoon Set (6 Units),Steel Utensils,Steel Utensils
Zepto,b3f4a960-d428-4e98-9575-004364f2f8a1,Vinayak Stainless Steel Fork Set (6 Units),Steel Utensils,Steel Utensils
Zepto,0d3f4940-bd2e-4dda-b3e8-a62d4ce5b0b2,"Vinayak Stainless Steel Ghee Pot (With Lid, Silver, 400 ml, 1 Piece)",Steel Utensils,Steel Utensils
Zepto,3d9bdfb7-3098-4875-b78e-162a67185b2d,Vinayak Stainless Steel Server (Stainless Steel),Steel Utensils,Steel Utensils
Zepto,2cad7181-7c79-4195-aeba-f4faee758fc7,Vinayak Stainless Steel Server (Stainless Steel) 1 pcs,Steel Utensils,Steel Utensils
Zepto,74746da8-f9e0-4aed-8b06-3a94837e5a6a,Vinayak Stainless Steel Turner (Stainless Steel),Steel Utensils,Steel Utensils
Zepto,f65ae4bf-9d0a-411e-ad5c-997dcc4b9027,Vinod Stainless Steel Pasta Pot With Strainer Lid 4 Litres,Steel Utensils,Steel Utensils
Zepto,8725af89-cf95-4da1-be6b-19ccd6a0ef99,Vinod Stainless Steel Pasta Pot With Strainer Lid 6.8 L,Steel Utensils,Steel Utensils
Zepto,f7e0a96a-2e4e-43cc-8b41-454289582aa8,Wonderchef Venice Stainless Steel Bowl Set Of 6,Steel Utensils,Steel Utensils
Zepto,61c6c096-e374-4779-8e26-ec13cb5a6830,Wonderchef Venice Stainless Steel Dinner Set of 12 Pcs | Plates | Glasses | Bowls | Spoons,Steel Utensils,Steel Utensils
Zepto,7d3911db-2a55-4880-a4c4-90475570c239,Wonderchef Venice Stainless Steel Dinner Set of 16 Pcs | Plates | Glasses | Bowls | Spoons,Steel Utensils,Steel Utensils
Zepto,46db9a3d-9047-4656-a727-df9d44a54f82,Wonderchef Venice Stainless Steel Dinner Set of 24 Pcs | Plates | Glasses | Bowls | Spoons,Steel Utensils,Steel Utensils
Zepto,ca8ba405-0eb3-42bd-ab44-5c4912356ba7,Wonderchef Venice Stainless Steel Fork Set Of 6,Steel Utensils,Steel Utensils
Zepto,b5c6fb0e-db48-412b-a74d-91a0c0c2c258,Wonderchef Venice Stainless Steel Glass Set Of 6,Steel Utensils,Steel Utensils
Zepto,132d615b-d453-4dfc-b30c-aec0afc15385,Wonderchef Venice Stainless Steel Plate Set Of 6,Steel Utensils,Steel Utensils
Zepto,89f8fd96-33a1-4b2e-83e9-c8414eff712b,Wonderchef Venice Stainless Steel Regular Spoon | Set Of 6,Steel Utensils,Steel Utensils
Zepto,e371ac93-ab29-45cd-bb7b-758ce6221710,"Agaro Elite Glass Bowl With Lid, 3 pcs Set, Borosilicate Glass, Round Shape, 500,800,1600 ml",Tableware,Tableware
Zepto,1ad43ded-cde5-404c-8c66-92512a986732,"Agaro Elite Glass Casserole With Lid, Borosilicate Glass, Microwave Oven Safe, Round, 2000ml",Tableware,Tableware
Zepto,81d59112-e3e0-4158-b9e5-65719d870e59,"Agaro Elite Glass Casseroles With Lid, Set of 2, Borosilicate Glass,Serving Bowl, 700ml & 1000 ml",Tableware,Tableware
Zepto,50deb38b-d136-4fc5-84d7-3674cabe5cad,All Time Elite Mixing Bowl 2000 |2000 ml - Grey & White,Tableware,Tableware
Zepto,606efe28-9b6b-489f-b123-860bdcb6813f,All Time Elite Mixing Bowl 4000 |4000 ml - Grey & White,Tableware,Tableware
Zepto,395a90ed-ea6f-4d07-9bc0-60e23209b53d,"All Time Perfect Butter Dish, Bpa Free | Assorted",Tableware,Tableware
Zepto,d1a60670-26bf-4296-b5c8-ba626a441f75,All Time Treats Plate | Set Of 6 (Colour May Vary),Tableware,Tableware
Zepto,d66b218e-e611-4d41-b943-2a0d908b0ff2,Anjali Cutlery Stand Square,Tableware,Tableware
Zepto,a29549c0-ef35-449a-a8c6-11ba59d6ac22,Anjali Plastic Glass Stand Aristo,Tableware,Tableware
Zepto,382c042e-f28f-4b7e-87d3-143a85fba3c4,Anjali Plastic Glass Stand Supreme,Tableware,Tableware
Zepto,05271b70-4106-4959-b07a-73f8c523e80f,Anjali S.S Cutlery Stand Round,Tableware,Tableware
Zepto,dd33b82a-d0d9-4eae-919e-fad7b43708d0,BAY6 Delight Glass Bowl Set- (6pc),Tableware,Tableware
Zepto,0c94f82f-5ff0-44b8-9e54-c0c2d8b77e1e,"BAY6 Euro Series Round Melamine Dinner Plate -11"" - Daisy Pink - Set of 4",Tableware,Tableware
Zepto,d6eec8a4-9dc8-4291-96e6-f91e55442d21,"BAY6 Euro Series Round Melamine Veg /Curry Bowl -4.5"" - Daisy Pink - Set of 4",Tableware,Tableware
Zepto,d864af59-fa1a-4c17-bc69-176bd19d58c1,BAY6 Glass Curry Bowl Set - 4.5 Inch - (2pc),Tableware,Tableware
Zepto,67fd60e3-5972-4e6b-bf95-a84ffee4aa8d,BAY6 Glass Dessert Bowl Set - 4.5 Inch -(2pc),Tableware,Tableware
Zepto,e9824f63-7b76-40fa-b905-3620bfc593b1,"BAY6 Hammer Series Round Melamine Dinner Plate -11"" - Black - Set of 2",Tableware,Tableware
Zepto,6390f4b6-efab-47d3-a47e-5034d9e2a020,"BAY6 Hammer Series Round Melamine Dinner Plate -11"" - White - Set of 2",Tableware,Tableware
Zepto,22ab0371-82ad-4c6d-a338-77bcf59d58bf,"BAY6 Hammer Series Round Melamine Round Serving Bowl -6.5"" - Black - Set of 2",Tableware,Tableware
Zepto,d11aed34-2e03-4806-9a7c-fa947bdaeaaa,"BAY6 Hammer Series Round Melamine Round Serving Bowl -6.5"" - Grey - Set of 2",Tableware,Tableware
Zepto,caa8c16d-9c0d-4f19-9c1b-159226c8a69c,"BAY6 Hammer Series Round Melamine Round Serving Bowl -6.5"" - White - Set of 2",Tableware,Tableware
Zepto,243154d0-b6bf-4931-849f-4de28362dfca,"BAY6 Hammer Series Round Melamine Round Serving Bowl -7.5"" - Black - Set of 2",Tableware,Tableware
Zepto,40e4c7b0-38f2-446b-86b4-6496c21c029c,"BAY6 Hammer Series Round Melamine Round Serving Bowl -7.5"" - Grey - Set of 2",Tableware,Tableware
Zepto,f902e2a7-89b7-4257-ac0b-f2ca5b606f0c,"BAY6 Hammer Series Round Melamine Round Serving Bowl -7.5"" - White - Set of 2",Tableware,Tableware
Zepto,98e61d99-d3fc-4df0-9351-3274d7bdd691,"BAY6 Hammer Series Round Melamine Veg/Curry Bowl - 4"" - Black - Set of 2",Tableware,Tableware
Zepto,f98ade8e-3357-416b-a859-25dca92f0fea,"BAY6 Hammer Series Round Melamine Veg/Curry Bowl - 4"" - Grey - Set of 2",Tableware,Tableware
Zepto,e15e5265-4a9f-4d77-baa2-6382ef4917a9,"BAY6 Hammer Series Round Melamine Veg/Curry Bowl - 4"" - White - Set of 2",Tableware,Tableware
Zepto,8d725074-0a7e-45f1-832d-2b78623d6f37,BAY6 Imported Glass Bowl Set - 175 ml - (6pc),Tableware,Tableware
Zepto,f1439108-01b6-4293-8014-3661fb2c2978,BAY6 Imported Heavy Fruit Bowl - 4000 ml,Tableware,Tableware
Zepto,8e969b59-ce39-4caf-8dc9-c77f03faa536,"BAY6 Minto Series Round Melamine Dinner Plate -10.5"" - Blue Speckle - Set of 2",Tableware,Tableware
Zepto,277c944f-7381-4179-b5e4-def2a8a72136,"BAY6 Minto Series Round Melamine Serving Bowl - 5.5""-Creame Speckle -Set of 2",Tableware,Tableware
Zepto,555c8265-a2e6-4dd4-bdd1-6b94277cbe8e,"BAY6 Minto Series Round Melamine Serving Bowl -5.5""-GREEN SPEAKLESpeckle -Set of 2",Tableware,Tableware
Zepto,6cc3f936-08d7-4e55-b052-dd66d4aef157,"BAY6 Minto Series Round Melamine Veg/Curry Bowl -4.5""-Creame Speckle -Set of 2",Tableware,Tableware
Zepto,d944505f-e43a-4bbf-ad41-c60a0a3ea931,BAY6 Premium Glass Salt & Pepper Set -(2pc),Tableware,Tableware
Zepto,22ec93cd-3f11-4cd9-8b92-4eb386a2c85b,BAY6 Premium Imported Borosilicate Glass Mixing Bowl - Set of 3 -(500ml+1000 ml+1500 ml),Tableware,Tableware
Zepto,ca6061bd-88fd-49a1-a0da-f00250063f08,BAY6 Premium Imported Borosilicate Glass Mixing Bowl - Set of 3 -(500ml+750 ml+1000 ml),Tableware,Tableware
Zepto,cc180249-6ef7-4fe1-a412-55989547600a,BAY6 Premium Imported Borosilicate Glass Mixing Bowl -750 ml - Set of 2,Tableware,Tableware
Zepto,47ebd958-dd51-4f89-9c1a-e78fff07f414,BAY6 Steel Side / Halwa Plate 5.5 Inch - (4pc),Tableware,Tableware
Zepto,a04d6c57-4ee1-41c7-ae94-d5f0f291d0c5,BAY6 Steel Thali 12 Inch - (4pc),Tableware,Tableware
Zepto,f6c6ffc5-440b-4ff6-97f4-30be464e9fc8,BAY6 Steel Thali 9 Inch -(4pc),Tableware,Tableware
Zepto,3177000c-796b-4a08-8499-2865ac3716d2,BAY6 Steel Traditional Halwa Plate Set - 5.5 Inch - (4pc),Tableware,Tableware
Zepto,89c4c015-f6c1-4c3f-914d-0c2bc88df283,BAY6 Traditional Stainless Steel Thali- 12 Inch - (4pc),Tableware,Tableware
Zepto,cd0002cd-e92f-4798-b636-c179a2ca5b1f,BAY6 Traditional Stainless Steel Thali- 9 Inch - (4pc),Tableware,Tableware
Zepto,ecefe565-3e39-483a-a3d7-689cb0f4131b,Birch & Co. Coaster | Heritage Coaster Set of 6 with Holder,Tableware,Tableware
Zepto,196fc102-80c7-40d0-becf-2e669e4624a2,Birch & Co. Coaster | Indus Coaster Set of 6 with Holder,Tableware,Tableware
Zepto,c25358ca-c97b-4fa7-a6e2-9f1b411951b8,Birch & Co. Coaster | Mandala Coaster Set of 6 with Holder,Tableware,Tableware
Zepto,91504866-02b8-4f83-8eac-7f3fec92a5a5,Birch & Co. Coaster | Mughal Coaster Set of 6 with Holder,Tableware,Tableware
Zepto,c0afba73-1305-460c-a0ef-07675a3c556c,Birch & Co. Coaster | Peacock Coaster Set of 6 with Holder,Tableware,Tableware
Zepto,7e6d2124-2485-4e5f-907a-e27c2bebed37,Birch & Co. Coaster | Pink Bloom Coaster Set of 6 with Holder,Tableware,Tableware
Zepto,7b963688-31da-4a6c-9b5c-304ec04b5fac,Birch & Co. Coaster | Royal Gaja Coaster Set of 6 with Holder,Tableware,Tableware
Zepto,52aca117-7211-4789-aedc-fa2d923780c8,Birch & Co. Coaster | Tulip Coaster Set of 6 with Holder,Tableware,Tableware
Zepto,5ddfe645-9a8e-4b5b-a0d6-8d7866d923b9,Birch & Co. Leather Coaster | Brown Coaster Set of 6 with Holder,Tableware,Tableware
Zepto,2f2b543f-ef7d-4048-a2c4-4ccdbb4560ee,"BlackCarrot Black Check Serving Bowl(Black & White, AnimaL Bone Ash Free Stoneware)",Tableware,Tableware
Zepto,0d5f59f7-c2f9-482d-b542-ca417a5de124,"BlackCarrot Blue Check Serving Bowl(Blue & White, AnimaL Bone Ash Free Stoneware)",Tableware,Tableware
Zepto,f22a049c-b16e-48c7-b638-a847f56a43ec,"BlackCarrot Blue Check Snack Bowl Set of 2(Blue & White, AnimaL Bone Ash Free Stoneware)",Tableware,Tableware
Zepto,3adbc194-c51c-4924-b1e8-fac4c290e44b,"BlackCarrot Fifty Fifty Dinner Plates Set of 2(Black & White, AnimaL Bone Ash Free Stoneware)",Tableware,Tableware
Zepto,9d1fdc12-c375-45d1-a5ed-7a206e932ef5,"BlackCarrot Fifty Fifty Snack Plates Set of 2 (Black & White, AnimaL Bone Ash Free Stoneware)",Tableware,Tableware
Zepto,9afb3ea0-139f-4702-b456-138f9f681648,"BlackCarrot Splash Serving Bowl(Black & White, AnimaL Bone Ash Free Stoneware)",Tableware,Tableware
Zepto,d1fc2519-97c3-44c4-b60a-971cb297bde2,Blackcarrot Cutlery | Set of 3 | Rose Gold | 304 Food Grade Stainless Steel,Tableware,Tableware
Zepto,68948ea1-151f-439f-8a97-1d4fa61c5f2e,Blackcarrot Cutlery | Set of 3 | Silver | 304 Food Grade Stainless Steel,Tableware,Tableware
Zepto,fe80801f-ef37-4eec-aadc-eb2cbeb099e9,"Borosil 1.3 L Mixing & Serving Bowls With Lid, Borosilicate Glass Bowl, Oven & Microwave Safe Bowl",Tableware,Tableware
Zepto,3055af4b-5296-4485-99fa-34c2236a1cf2,"Borosil 500 ml Serving & Mixing Bowl with Lid, Borosilicate Glass Multipurpose Bowl",Tableware,Tableware
Zepto,ce87e070-fe28-4a4c-b75e-21f2055e31f6,"Borosil 900 ml Serving & Mixing Bowl with Lid, Borosilicate Glass Multipurpose Bowl",Tableware,Tableware
Zepto,330fe38c-457e-4138-892c-f2f21b516181,"Borosil Glass Serving & Mixing Bowls With Lids, Set of 3 (500 ml + 900 ml + 1.3 L)",Tableware,Tableware
Zepto,327f42ee-7d67-494a-a5e9-4e47ac57d182,Borosil Mixing Bowl Set (500 ml + 1.3 L)| Borosilicate Glass | Microwave & Dishwasher Safe,Tableware,Tableware
Zepto,38875079-0bd7-4b03-a8d2-f70d331f6888,Borosil Mixing Bowl Set (750 ml + 1 L + 1.5 L),Tableware,Tableware
Zepto,d1fc34e3-a38a-40e5-86af-2c8c55b43e94,Borosil Mixing Bowl Set With Lid (500 ml) | Borosilicate Glass | Microwave Oven Safe,Tableware,Tableware
Zepto,2c9875aa-c330-4c32-a8dd-7c3917205ea3,Borosil Mixing Bowl Set With Lid (900 ml)| Borosilicate Glass | Microwave Oven Safe,Tableware,Tableware
Zepto,cbdc605b-5188-4943-9563-e0bd27c9b47e,Borosil Stackable Bowl Set (237 ml)| Borosilicate Glass | Microwave & Dishwasher Safe,Tableware,Tableware
Zepto,8f498cbe-c87f-4505-9e8a-24bd798974b7,Borosil Stackable Bowl Set (377 ml)| Borosilicate Glass | Microwave & Dishwasher Safe,Tableware,Tableware
Zepto,fb2e1ce3-e13b-4bce-a324-21e983de4468,Cello Blue Swirl Dazzle Series Opalware Pudding Set Microwave & Dishwasher Safe Set Of 7 White,Tableware,Tableware
Zepto,3fdc8934-06ca-47a8-8fe8-6e688a0eff22,Cello Dazzle Bamboo Grove Dinner Plate Opal Glass - White,Tableware,Tableware
Zepto,fa63c705-64f9-481a-9d90-06b10b9e5ee3,Cello Imperial Aqua Leaves Dinner Plate 11Inch Full Plate Set Of 6 Opal Glass White,Tableware,Tableware
Zepto,0772ccea-330b-4852-8ebb-a08ac6c7c329,"Cello Kids Meal Melamine Dinner Set with Crocodile Print Yellow, Set of 4",Tableware,Tableware
Zepto,47505148-b402-4288-b567-3e77d76dd7a6,"Cello Kids Meal Melamine Dinner Set with Lady Bug Print | Pink, Set of 4",Tableware,Tableware
Zepto,50e5d2d4-39e6-4486-b3ba-38e4c9ffeb86,"Cello Kids Meal Melamine Dinner Set with Penguin Print | Pink, Set of 4",Tableware,Tableware
Zepto,e0b44d5c-e714-4404-83aa-2ad671d37ac7,"Cello Kids Meal Melamine Dinner Set with Zebra Print | Orange, Set of 4 (Assorted)",Tableware,Tableware
Zepto,9019da9f-ca80-4e75-a56d-29a8bf5c36f3,"Cello Kidzbee Cereal Bowl Bamboo Buddies Melamine Bowl Set for Kids Set of 3, Peach",Tableware,Tableware
Zepto,c103b02b-5e4c-4aaf-8d10-fc23cb2779aa,"Cello Kidzbee Cereal Bowl Cosmic Explorer Melamine Bowl Set for KidsSet of 3, Navy Blue",Tableware,Tableware
Zepto,17114a99-2f6f-4c7e-b618-04fbeab6deca,"Cello Kidzbee Cone Bowl Bamboo Buddies Melamine Bowl Set for Kids Set of 3, Peach",Tableware,Tableware
Zepto,a3057c2c-729c-47bf-bb05-61763cc9fc75,"Cello Kidzbee Cone Bowl Cosmic Explorer Melamine Bowl Set for Kids Set of 3, Navy Blue",Tableware,Tableware
Zepto,e08f57b2-7465-43b9-97e1-98f6aec0116b,"Cello Kidzbee Pentameal Bamboo Buddies Melamine Meal Set for Kids | Set of 3, Peach",Tableware,Tableware
Zepto,5455c8cc-87c1-437c-b40e-9eef10d7d484,"Cello Kidzbee Pentameal Bamboo Buddies Melamine Meal Set for Kids |Set of 5, Peach",Tableware,Tableware
Zepto,8f6734e1-2fcd-443e-bb83-d5c42792e145,"Cello Kidzbee Pentameal Cosmic Explorer Melamine Meal Set for Kids | Set of 5, Navy Blue",Tableware,Tableware
Zepto,36ab447d-f705-4fef-b207-692e14631710,"Cello Kidzbee Pentameal Cosmic Explorer Melamine Meal Set for Kids |Set of 3, Navy Blue",Tableware,Tableware
Zepto,300212aa-0030-44b6-b587-9706113dbbef,"Cello Kidzbee Quadmeal Bamboo Buddies Melamine Meal Set for Kids | Set of 3, Peach",Tableware,Tableware
Zepto,b7be14a2-ba67-4522-9f3b-83842aaed771,"Cello Kidzbee Quadmeal Bamboo Buddies Melamine Meal Set for Kids | Set of 5, Peach",Tableware,Tableware
Zepto,7a6ecbd7-e1ee-4092-b48e-2b8bd4e98e09,"Cello Kidzbee Quadmeal Cosmic Explorer Melamine Meal Set for Kids | Set of 3, Navy Blue",Tableware,Tableware
Zepto,62b1ae6d-fee0-4553-b055-49ca1297dba8,"Cello Kidzbee Quadmeal Cosmic Explorer Melamine Meal Set for Kids | Set of 5, Navy Blue",Tableware,Tableware
Zepto,9cdf273b-501b-43a5-ba2a-bb3b73d3c774,"Cello Kidzbee Trioplate Bamboo Buddies Melamine Meal Set for Kids Set of 3, Peach",Tableware,Tableware
Zepto,357fcccd-e2b9-4a7b-8c5d-decd4ebd49bc,"Cello Kidzbee Trioplate Bamboo Buddies Melamine Meal Set for Kids | Set of 5, Peach",Tableware,Tableware
Zepto,19e1c5ea-6877-44ac-87be-5b1ac87a6054,"Cello Kidzbee Trioplate Cosmic Explorer Melamine Meal Set for Kids Set of 5, Navy Blue",Tableware,Tableware
Zepto,b6c44151-6cba-4e2d-80bb-99c4fd155205,"Cello Kidzbee Trioplate Cosmic Explorer Melamine Meal Set for Kids | Set of 3, Navy Blue",Tableware,Tableware
Zepto,92e4d106-8e08-491c-bb72-39e2b38f4df6,Cello Opalware Dazzle Series Green Orchard Dry Fruit Set | Set of 9,Tableware,Tableware
Zepto,b5f22e25-27fd-4df0-a29d-ab978edfa545,"Cello Opalware Dazzle Series Lush Fiesta Dinner | Microwave & Dishwasher Safe | Set Of 13, White",Tableware,Tableware
Zepto,88d031ec-ba05-4e55-91d9-34620815e942,"Cello Opalware Dazzle Series Scarlet Bliss Dinner Set, 18 Units",Tableware,Tableware
Zepto,3f9516dd-d127-4cec-a383-d4b9534c07e2,"Cello Opalware Dazzle Series Secret Garden Dinner Set, 18 Units",Tableware,Tableware
Zepto,23183630-e679-41fd-93f2-18b953f00043,Cello Opalware Dazzle Series Tropical Lagoon Dinner Set - White | M|| Set Of 5,Tableware,Tableware
Zepto,beb38a8a-5097-4cb5-9c20-6ea4f896e13a,"Cello Opalware Dazzle Series Tropical Lagoon Dinner Set | | Set Of 13, White",Tableware,Tableware
Zepto,b4482373-c6fc-49c5-92e1-f73af7dcc6e3,"Cello Opalware Royale Black Curve Mixing Bowl Set with Lid (500ml, 1000ml,1500ml)",Tableware,Tableware
Zepto,ada0cf13-c6a4-4295-982f-f090d78ad445,"Cello Opalware Royale Pine Mixing Bowl Set with Lid (500ml, 1000ml,1500ml) Set of 3",Tableware,Tableware
Zepto,6d0b2b7a-0c05-40a6-93d0-024bae77288f,Cello Opalware Sparkling Star Mixing Bowl Set With Premium Lid 3 Units White,Tableware,Tableware
Zepto,109317e5-0649-434c-b7bd-5fb1aee92768,Cello Ornella Toughened Glass Mixing Bowl 1000ml,Tableware,Tableware
Zepto,5e77e886-2367-4e9b-a446-b9a52a3c6087,Cello Ornella Toughened Glass Mixing Bowl With Premium Lid Microwave Safe & Dishwasher Set Of 3,Tableware,Tableware
Zepto,db279143-8ff5-4694-9dd5-7237ba3d44ec,"Cello Ornella Toughened Glass Mixing Bowl with Premium Lid (500ml, 1000ml, 1500ml), Set of 3",Tableware,Tableware
Zepto,e43162b6-b5cf-4579-8ee5-b23c67d0e1d1,Chumbak Country Wooden Coasters - Set Of 6,Tableware,Tableware
Zepto,4b83880e-4b39-44d7-847e-e97e5582c884,"Clay Craft Fine Ceramic Small Snacks Plate - Set of 4, Multicolor",Tableware,Tableware
Zepto,5901cea9-8a13-4c04-8ac4-7157727ec128,Clazkit Cotton Roti Zip Lock Chapati Cover in Round Style (2),Tableware,Tableware
Zepto,3674b509-7e15-4495-a1a8-2b26aad5466b,Clazkit Set of 4 Roti Chapati Cover 100% Cotton Traditional Roti Rumals Tortilla Covers-Square,Tableware,Tableware
Zepto,801d16f0-1631-4dc9-b513-81be7d67ec3b,"Crystal Salt Shaker & Pepper Mill , Assorted Colour",Tableware,Tableware
Zepto,7092502a-c4ff-46ce-bdf4-2c6eb9a4c45a,Cuba Mixing Bowl With Lid | 1000 ml | Set Of 2,Tableware,Tableware
Zepto,b1fb99ab-d8cd-4090-857f-7e10bb7d18cd,Deep Cutlery Kingfishertravel Kit,Tableware,Tableware
Zepto,a18d2ecf-0b5b-4c28-9a39-b360ec10e34b,Deep Cutlery Noble 25Pcs Cutlery Set Big,Tableware,Tableware
Zepto,d89f45f9-c0dd-49a9-a334-1190aa47973d,Dr. Bio Compostable Fork Disposable /Resuable,Tableware,Tableware
Zepto,100000069,Dummy Product,Tableware,Tableware
Zepto,b17eea75-b36c-42db-8a98-1383d9f5a68a,Eha Earth Friendly 3 Partition Plates | Set Of 2 | Made With Rice Husk Biocomposite | Sand Castle,Tableware,Tableware
Zepto,8fcdb82c-f78d-46dc-9e00-d9401e7e0a95,Eha Earth Friendly 6 Partition Plates | Set Of 2 | Made With Rice Husk Biocomposite |Celeste,Tableware,Tableware
Zepto,576a2b7f-d936-4a0e-b2ac-4b73888753f6,Eha Earth Friendly 6 Partition Plates | Set Of 2 | Made With Rice Husk Biocomposite |Sand,Tableware,Tableware
Zepto,275da52a-dbb4-4de8-bfaa-6f58016d3390,Eha Earth Friendly Cutlery Set For Dining Table | Travel Cutlery Set Of 2 | Sand Castle,Tableware,Tableware
Zepto,7b576472-e19e-48f6-8540-a1af5d9d688c,Eha Earth Friendly Cutlery Set For Dining Table | Travel Cutlery Set Of 4 | Multicolor,Tableware,Tableware
Zepto,b9c693e1-fec6-4663-83f1-67734dfb91d0,Eha Earth Friendly Frosty Mixing Bowl | Made With Rice Husk And Bamboo Fibers|Set Of 2|Sand-Azure,Tableware,Tableware
Zepto,c66df860-32c6-41fb-af7c-767cc03cd4cb,Eha Earth Friendly Frosty Mixing Bowl | Made With Rice Husk And Bamboo Fibers|Set Of 3|Multicolor,Tableware,Tableware
Zepto,cf520cfa-5906-4668-ab9a-713c70958851,Eha Earth Friendly Kids Bowls For Food | Made With Rice Husk Biocomposite| Set Of 4 | Multicolor,Tableware,Tableware
Zepto,08173d67-25ad-4b9c-aafe-20be9f6d9b27,Eha Earth Friendly Mixing Bowls | Made With Rice Husk & Bamboo Fibers | Set Of 2 | Sand-Tortilla,Tableware,Tableware
Zepto,edc183ca-5c7c-4a95-9891-d61f3f4d037f,"Eha Earth Friendly Multipurpose Bowls | 600 ml, 2 pcs, Tortilla | Made with Rice Husk Biocomposite",Tableware,Tableware
Zepto,3a80b544-169e-4f78-8f27-38cf1ad533fe,Eha Earth Friendly Round 3 Partition Plates | Made With Rice Husk | Set Of 2 |Sand Castle - Celeste,Tableware,Tableware
Zepto,7b0fe457-730b-4f30-9017-62260863ee70,Eha Earth Friendly Round Plates For Kids | Made With Rice Husk | Set Of 4 | Multicolor,Tableware,Tableware
Zepto,9cff0500-300b-411b-936e-e7d6fb8f55f5,Eha Earth Friendly Serving Bowls | Made With Rice Husk And Bamboo Fibers | Set Of 2|Pink And Green,Tableware,Tableware
